ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,EDUCATION_GROUP,MARRIAGE_GROUP,MAX_PAY_DELAY,AVG_PAY_STATUS,NUM_DELAYED_MONTHS,TOTAL_BILL_6M,TOTAL_PAYMENT_6M,AVG_BILL_6M,AVG_PAYMENT_6M,PAYMENT_TO_BILL_RATIO,AVG_UTILIZATION,LAST_MONTH_UTILIZATION,DELAY_GROUP
2429,80000.0,1,1,1,47,0,-1,-1,0,-1,-1,49735.0,25144.0,7905.0,7905.0,20616.0,7727.0,25144.0,8000.0,0.0,20616.0,7727.0,6191.0,0,1,1,0,-0.6666666666666666,0,119032.0,67678.0,19838.666666666668,11279.666666666666,0.5685650197844295,0.2479802335804136,0.6216797290033874,≤ 0
2430,170000.0,2,2,2,24,-1,-1,2,0,0,-1,1166.0,4144.0,3889.0,4889.0,4139.0,430.0,3000.0,0.0,1000.0,0.0,1000.0,17342.0,1,2,2,2,-0.16666666666666666,1,18657.0,22342.0,3109.5,3723.6666666666665,1.1974488155214922,0.018291068876065436,0.0068587831836283315,2 months
2431,160000.0,1,1,1,36,-1,-1,-1,-1,-1,-1,816.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,1,1,1,-1,-1.0,0,2396.0,1896.0,399.3333333333333,316.0,0.7909887359198998,0.002495817734472493,0.005099968125199217,≤ 0
2432,130000.0,1,1,2,27,1,2,2,2,-2,-1,60024.0,58104.0,54976.0,-3518.0,-1285.0,1601.0,4000.0,0.0,1580.0,1580.0,3202.0,0.0,0,1,2,2,0.6666666666666666,4,169902.0,10362.0,28317.0,1727.0,0.06098774006344797,0.2178214013738356,0.4617195252344213,2 months
2433,30000.0,2,2,1,34,2,2,2,2,0,0,31746.0,32743.0,32931.0,30727.0,29679.0,30088.0,1800.0,1100.0,0.0,1000.0,2327.0,0.0,1,2,1,2,1.3333333333333333,4,187914.0,6227.0,31319.0,1037.8333333333333,0.03313732272570045,1.0439318689377022,1.0581647278424053,2 months
2434,100000.0,2,1,2,36,1,-1,-1,-2,-2,-2,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,7600.0,0.0,0.0,0,1,2,1,-1.1666666666666667,1,780.0,8380.0,130.0,1396.6666666666667,10.729833546734955,0.0012999870001299987,0.0,1 month
2435,120000.0,2,2,2,25,3,3,2,2,2,2,87057.0,84821.0,85194.0,76326.0,75122.0,75011.0,0.0,2700.0,2500.0,3200.0,2500.0,0.0,1,2,2,3,2.3333333333333335,6,483531.0,10900.0,80588.5,1816.6666666666667,0.02254245841019829,0.6715652369563587,0.7254689544253798,3 months
2436,150000.0,2,1,1,49,-1,-1,-2,-1,-1,-1,850.0,0.0,0.0,31106.0,0.0,1505.0,0.0,0.0,31106.0,0.0,1505.0,997.0,1,1,1,-1,-1.1666666666666667,0,33461.0,33608.0,5576.833333333333,5601.333333333333,1.004363158209312,0.03717864103128201,0.005666628889140739,≤ 0
2437,100000.0,2,3,1,24,1,2,0,0,0,0,56341.0,54869.0,67965.0,73871.0,79707.0,85433.0,0.0,14130.0,7065.0,7065.0,7065.0,0.0,1,3,1,2,0.5,2,418186.0,35325.0,69697.66666666667,5887.5,0.08447177937142952,0.696969696969697,0.5634043659563405,2 months
2438,30000.0,1,2,2,24,2,0,0,0,2,2,25851.0,26912.0,27535.0,29175.0,28625.0,30383.0,1779.0,1402.0,2042.0,0.0,2192.0,0.0,1,2,2,2,1.0,3,168481.0,7415.0,28080.166666666668,1235.8333333333333,0.044010636151042844,0.9359743564103419,0.8616712776240792,2 months
2439,160000.0,2,2,2,45,-2,-2,-2,-2,-2,-2,2057.0,2147.0,1945.0,1934.0,2045.0,1938.0,2147.0,1945.0,1934.0,2056.0,1938.0,2544.0,0,2,2,-2,-2.0,0,12066.0,12564.0,2011.0,2094.0,1.0411867075495151,0.012568671445803464,0.012856169648939694,≤ 0
2440,120000.0,2,3,1,48,-2,-2,-2,-2,-2,-2,2468.0,7869.0,506.0,2097.0,758.0,2005.0,7890.0,506.0,2097.0,758.0,2005.0,360.0,0,3,1,-2,-2.0,0,15703.0,13616.0,2617.1666666666665,2269.3333333333335,0.8670402445236882,0.021809540476051586,0.020566495279206006,≤ 0
2441,160000.0,2,1,2,40,-1,0,0,-2,-2,-2,67925.0,69771.0,73233.0,72328.0,74234.0,75500.0,3509.0,5824.0,0.0,2204.0,2000.0,0.0,0,1,2,0,-1.1666666666666667,0,432991.0,13537.0,72165.16666666667,2256.1666666666665,0.03126385706895277,0.45102947273246213,0.42452859669627063,≤ 0
2442,340000.0,2,1,1,35,1,-1,-1,-1,-2,-1,-8.0,1722.0,1684.0,-15.0,-15.0,3016.0,1730.0,1692.0,0.0,0.0,3031.0,0.0,1,1,1,1,-0.8333333333333334,1,6384.0,6453.0,1064.0,1075.5,1.0106499608457322,0.003129402560580704,-2.3529342560757173e-05,1 month
2443,240000.0,1,3,1,55,0,0,0,0,0,0,25631.0,27047.0,26654.0,28065.0,29503.0,32042.0,2500.0,2000.0,2000.0,2000.0,3000.0,2000.0,0,3,1,0,0.0,0,168942.0,13500.0,28157.0,2250.0,0.0799086082288109,0.11732034449856459,0.10679538835254854,≤ 0
2444,30000.0,2,3,1,42,1,2,0,0,0,0,30607.0,29849.0,30653.0,28410.0,29068.0,30383.0,10.0,2000.0,2000.0,2000.0,2000.0,3000.0,0,3,1,2,0.5,2,178970.0,11010.0,29828.333333333332,1835.0,0.061518346547764724,0.9942446362899015,1.0201993266891103,2 months
2445,50000.0,1,2,1,54,0,0,0,2,0,0,47872.0,48802.0,50214.0,19321.0,19867.0,20384.0,2000.0,2456.0,0.0,1000.0,1000.0,1000.0,0,2,1,2,0.3333333333333333,1,206460.0,7456.0,34410.0,1242.6666666666667,0.03611335797075477,0.6881862362752745,0.9574208515829683,2 months
2446,200000.0,1,2,2,25,1,-2,-2,-1,0,0,0.0,0.0,0.0,1517.0,48669.0,49635.0,0.0,0.0,1517.0,48000.0,1775.0,1992.0,1,2,2,1,-0.6666666666666666,1,99821.0,53284.0,16636.833333333332,8880.666666666666,0.5337901464607,0.08318375074791293,0.0,1 month
2447,80000.0,2,2,2,44,0,0,0,-1,-1,-1,17047.0,11885.0,8254.0,5144.0,15365.0,2250.0,1435.0,1350.0,5144.0,15365.0,2250.0,2690.0,0,2,2,0,-0.5,0,59945.0,28234.0,9990.833333333334,4705.666666666667,0.4709905581690188,0.12488385561847144,0.2130848364395445,≤ 0
2448,50000.0,2,2,2,41,2,2,2,2,2,2,5025.0,4805.0,46295.0,46885.0,47535.0,45994.0,0.0,42000.0,1600.0,1500.0,2000.0,2000.0,1,2,2,2,2.0,6,196539.0,49100.0,32756.5,8183.333333333333,0.24982191920219804,0.6551168976620467,0.1004979900401992,2 months
2449,130000.0,2,2,1,29,0,0,0,0,0,0,18157.0,16520.0,15709.0,13209.0,14166.0,14025.0,2000.0,1010.0,1003.0,2040.0,2000.0,1000.0,0,2,1,0,0.0,0,91786.0,9053.0,15297.666666666666,1508.8333333333333,0.098630525019883,0.11767345379394517,0.13966815639879693,≤ 0
2450,290000.0,1,1,1,57,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 month
2451,30000.0,2,3,1,44,0,0,0,0,0,0,27631.0,29179.0,30146.0,26371.0,27567.0,30114.0,2000.0,1500.0,933.0,2000.0,3000.0,1000.0,1,3,1,0,0.0,0,171008.0,10433.0,28501.333333333332,1738.8333333333333,0.06100848493354151,0.950012777351866,0.9210026332455585,≤ 0
2452,340000.0,1,3,1,40,0,0,0,0,0,0,77181.0,59873.0,60396.0,63720.0,65211.0,60053.0,5305.0,3000.0,5000.0,3000.0,5000.0,6000.0,0,3,1,0,0.0,0,386434.0,27305.0,64405.666666666664,4550.833333333333,0.07065871362583617,0.18942787423174245,0.22700227352272492,≤ 0
2453,180000.0,2,1,2,28,-1,-1,-1,-1,0,-1,651.0,1883.0,651.0,2688.0,1000.0,2253.0,1883.0,651.0,2688.0,20.0,2253.0,9816.0,0,1,2,0,-0.8333333333333334,0,9126.0,17311.0,1521.0,2885.1666666666665,1.896680179686644,0.008449953055816356,0.003616646574185699,≤ 0
2454,60000.0,2,1,2,23,0,0,2,0,0,0,59423.0,63347.0,61183.0,29052.0,29087.0,27296.0,5500.0,146.0,1500.0,1200.0,1500.0,1500.0,0,1,2,2,0.3333333333333333,1,269388.0,11346.0,44898.0,1891.0,0.042117532638674925,0.748287528541191,0.9903668272195464,2 months
2455,390000.0,2,1,2,25,-1,0,0,0,0,0,83514.0,79730.0,64171.0,58767.0,54224.0,51667.0,4013.0,4000.0,2100.0,2000.0,3000.0,1200.0,0,1,2,0,-0.16666666666666666,0,392073.0,16313.0,65345.5,2718.8333333333335,0.04160694154674883,0.16755213448170644,0.21413791246689112,≤ 0
2456,460000.0,1,1,1,35,0,0,0,0,0,0,384919.0,393029.0,394483.0,338220.0,347753.0,356161.0,15045.0,16017.0,13000.0,15000.0,15025.0,7002.0,0,1,1,0,0.0,0,2214565.0,81089.0,369094.1666666667,13514.833333333334,0.03661620380697617,0.8023768788908431,0.8367786156986615,≤ 0
2457,500000.0,1,1,1,51,0,0,0,0,0,0,396402.0,395484.0,333041.0,294173.0,300616.0,266973.0,14034.0,15040.0,12018.0,15028.0,10038.0,10018.0,0,1,1,0,0.0,0,1986689.0,76176.0,331114.8333333333,12696.0,0.038343173821783975,0.6622283422099822,0.7928024143951712,≤ 0
2458,30000.0,2,2,1,44,-1,2,2,2,2,2,8347.0,9560.0,9258.0,11096.0,11165.0,10837.0,1500.0,0.0,2000.0,392.0,0.0,2000.0,0,2,1,2,1.5,5,60263.0,5892.0,10043.833333333334,982.0,0.09776981282357626,0.3347832850016111,0.27822405919802673,2 months
2459,80000.0,2,2,2,25,1,2,2,2,2,2,28789.0,31026.0,31401.0,31986.0,32468.0,31794.0,2998.0,1183.0,1400.0,1139.0,0.0,1178.0,0,2,2,2,1.8333333333333333,6,187464.0,7898.0,31244.0,1316.3333333333333,0.042130531032459395,0.39054511818602267,0.3598580017749778,2 months
2460,250000.0,2,2,1,41,-1,-1,-1,-1,-2,-2,37137.0,51803.0,4997.0,0.0,0.0,0.0,51811.0,9544.0,0.0,0.0,0.0,0.0,0,2,1,-1,-1.3333333333333333,0,93937.0,61355.0,15656.166666666666,10225.833333333334,0.6531435627754476,0.062624416169002,0.14854740581037676,≤ 0
2461,280000.0,2,1,2,26,0,0,0,0,0,0,146130.0,120750.0,105492.0,104061.0,105202.0,107143.0,5042.0,4000.0,4000.0,4000.0,4368.0,4000.0,0,1,2,0,0.0,0,688778.0,25410.0,114796.33333333333,4235.0,0.03689136863928778,0.4099854405281886,0.5218909932464527,≤ 0
2462,30000.0,2,2,2,26,2,2,2,2,2,2,25615.0,29849.0,31034.0,28071.0,29978.0,29365.0,5000.0,2000.0,0.0,2500.0,0.0,600.0,1,2,2,2,2.0,6,173912.0,10100.0,28985.333333333332,1683.3333333333333,0.05807501451875363,0.9661455729253469,0.8538048731708943,2 months
2463,30000.0,1,1,2,28,2,0,0,0,0,0,22329.0,23665.0,47968.0,24784.0,25784.0,2901.0,2000.0,1400.0,2000.0,1000.0,1000.0,1000.0,1,1,2,2,0.3333333333333333,1,147431.0,8400.0,24571.833333333332,1400.0,0.056975419176298225,0.8190338099841116,0.7442751908269725,2 months
2464,20000.0,1,2,2,27,1,3,2,2,2,2,19443.0,18851.0,19248.0,18648.0,20040.0,19464.0,0.0,1000.0,0.0,2000.0,0.0,817.0,1,2,2,3,2.0,6,115694.0,3817.0,19282.333333333332,636.1666666666666,0.03299191840615411,0.9640684632435045,0.9721013949302535,3 months
2465,380000.0,2,3,1,56,-2,-2,-2,-2,-2,-2,0.0,1349.0,5947.0,16735.0,6444.0,0.0,1349.0,5957.0,16735.0,6444.0,0.0,7699.0,1,3,1,-2,-2.0,0,30475.0,38184.0,5079.166666666667,6364.0,1.252920330752067,0.013366192895983607,0.0,≤ 0
2466,100000.0,2,3,1,29,4,3,2,0,0,-1,175441.0,153992.0,132132.0,114431.0,116766.0,95961.0,0.0,0.0,0.0,2335.0,102075.0,0.0,1,3,1,4,1.3333333333333333,3,788723.0,104410.0,131453.83333333334,17401.666666666668,0.13237837316982873,1.3145251880814526,1.7543924560754391,4+ months
2467,180000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,1071.0,1671.0,1981.0,4241.0,4542.0,5261.0,1671.0,1981.0,4241.0,4542.0,5261.0,4731.0,1,2,2,-1,-1.0,0,18767.0,22427.0,3127.8333333333335,3737.8333333333335,1.194959505541347,0.01737675531432233,0.005949966944628085,≤ 0
2468,80000.0,2,1,2,25,0,0,0,0,0,0,3409.0,4489.0,5345.0,5454.0,5598.0,178.0,1144.0,1000.0,109.0,144.0,0.0,0.0,0,1,2,0,0.0,0,24473.0,2397.0,4078.8333333333335,399.5,0.09794067173326795,0.050984779356924706,0.04261196735040812,≤ 0
2469,220000.0,1,1,2,31,0,0,0,0,0,0,163148.0,158197.0,158956.0,157953.0,157098.0,157099.0,5725.0,5971.0,5846.0,5887.0,5802.0,5895.0,0,1,2,0,0.0,0,952451.0,35126.0,158741.83333333334,5854.333333333333,0.03687954878566059,0.7215505081037511,0.7415784473706938,≤ 0
2470,170000.0,2,2,2,26,0,0,0,0,0,0,141476.0,143850.0,134502.0,122186.0,122506.0,117121.0,5113.0,4514.0,4376.0,4432.0,4142.0,3455.0,0,2,2,0,0.0,0,781641.0,26032.0,130273.5,4338.666666666667,0.03330424925989136,0.7663101981753049,0.8322068693713567,≤ 0
2471,140000.0,2,1,2,29,2,2,2,2,2,2,97905.0,100152.0,100772.0,101562.0,103214.0,88085.0,4700.0,3200.0,3500.0,3193.0,0.0,2304.0,1,1,2,2,2.0,6,591690.0,16897.0,98615.0,2816.1666666666665,0.028557135396685095,0.7043878258012443,0.6993164334540467,2 months
2472,20000.0,1,1,2,29,2,2,3,2,2,2,10512.0,12044.0,11562.0,11080.0,11700.0,12357.0,2000.0,0.0,0.0,800.0,1000.0,500.0,1,1,2,3,2.1666666666666665,6,69255.0,4300.0,11542.5,716.6666666666666,0.062088483308305416,0.5770961451927403,0.5255737213139343,3 months
2473,100000.0,2,3,1,38,0,0,0,0,0,0,62427.0,63922.0,65864.0,66578.0,69503.0,72346.0,2500.0,3000.0,2400.0,4000.0,4000.0,4000.0,0,3,1,0,0.0,0,400640.0,19900.0,66773.33333333333,3316.6666666666665,0.0496704031789058,0.6677266560667726,0.6242637573624263,≤ 0
2474,50000.0,2,3,1,47,0,0,0,0,0,0,32516.0,32774.0,33597.0,29105.0,26154.0,27699.0,1870.0,1693.0,1106.0,1473.0,3000.0,2507.0,0,3,1,0,0.0,0,181845.0,11649.0,30307.5,1941.5,0.06405969886607349,0.6061378772424552,0.6503069938601228,≤ 0
2475,300000.0,2,2,2,30,-1,-1,-1,-1,2,-1,2186.0,0.0,290.0,707.0,161.0,7705.0,0.0,290.0,1209.0,0.0,7705.0,3798.0,0,2,2,2,-0.5,1,11049.0,13002.0,1841.5,2167.0,1.1766515837104072,0.006138312872290426,0.00728664237785874,2 months
2476,30000.0,2,3,2,25,0,0,0,0,2,2,26769.0,27138.0,28122.0,29139.0,28534.0,30360.0,1500.0,1447.0,3000.0,0.0,2300.0,0.0,0,3,2,2,0.6666666666666666,2,170062.0,8247.0,28343.666666666668,1374.5,0.048493793476535166,0.9447573969756564,0.8922702576580781,2 months
2477,50000.0,1,3,1,53,0,0,0,0,0,0,49696.0,50893.0,50532.0,19632.0,18573.0,17212.0,2000.0,2000.0,1000.0,763.0,626.0,3639.0,0,3,1,0,0.0,0,206538.0,10028.0,34423.0,1671.3333333333333,0.04855257360595335,0.6884462310753785,0.9939001219975601,≤ 0
2478,160000.0,1,2,2,37,-1,-1,0,0,0,0,3090.0,52125.0,26325.0,29638.0,35474.0,38190.0,52165.0,5000.0,7000.0,8000.0,5000.0,1200.0,0,2,2,0,-0.3333333333333333,0,184842.0,78365.0,30807.0,13060.833333333334,0.42395438290873877,0.19254254660908368,0.01931237929762939,≤ 0
2479,80000.0,1,2,2,27,0,0,0,0,2,0,45920.0,47186.0,46882.0,49170.0,48269.0,49121.0,5013.0,5000.0,4000.0,0.0,2002.0,1692.0,0,2,2,2,0.3333333333333333,1,286548.0,17707.0,47758.0,2951.1666666666665,0.0617939689198008,0.5969675379057762,0.5739928250896864,2 months
2480,140000.0,2,2,1,28,0,0,0,0,0,0,132070.0,134766.0,106450.0,106422.0,104337.0,106886.0,6000.0,4000.0,4000.0,4000.0,4300.0,3600.0,0,2,1,0,0.0,0,690931.0,25900.0,115155.16666666667,4316.666666666667,0.037485599161712006,0.8225310295402652,0.9433504046399669,≤ 0
2481,20000.0,1,2,2,23,1,2,0,0,0,0,19403.0,18541.0,19254.0,19456.0,19323.0,19265.0,0.0,1298.0,1000.0,692.0,766.0,998.0,1,2,2,2,0.5,2,115242.0,4754.0,19207.0,792.3333333333334,0.04125196324288677,0.9603019849007549,0.9701014949252538,2 months
2482,50000.0,1,3,1,51,-1,-1,-1,-1,-1,0,17453.0,7802.0,22214.0,4985.0,6551.0,7117.0,8338.0,22232.0,4985.0,6551.0,5000.0,5000.0,0,3,1,0,-0.8333333333333334,0,66122.0,52106.0,11020.333333333334,8684.333333333334,0.7880162727039003,0.22040225862149426,0.3490530189396212,≤ 0
2483,200000.0,2,1,2,34,1,-2,-2,-1,2,2,0.0,0.0,0.0,347.0,197.0,2917.0,0.0,0.0,347.0,0.0,2720.0,0.0,1,1,2,2,0.0,3,3461.0,3067.0,576.8333333333334,511.1666666666667,0.8859041016753322,0.002884152245905437,0.0,2 months
2484,80000.0,2,2,1,23,-2,-2,-2,-2,-2,-2,780.0,0.0,390.0,390.0,390.0,540.0,0.0,390.0,390.0,390.0,540.0,390.0,1,2,1,-2,-2.0,0,2490.0,2100.0,415.0,350.0,0.8430349257326375,0.005187435157060537,0.009749878126523418,≤ 0
2485,80000.0,2,2,2,27,1,2,2,0,0,0,81635.0,83465.0,81472.0,82332.0,84067.0,78510.0,3716.0,0.0,2989.0,3105.0,2973.0,2830.0,0,2,2,2,0.8333333333333334,3,491481.0,15613.0,81913.5,2602.1666666666665,0.03176718577689518,1.0239059511756103,1.0204247446906913,2 months
2486,210000.0,2,1,2,39,-1,-1,-1,-1,-2,-2,6000.0,0.0,2880.0,0.0,0.0,0.0,0.0,2880.0,0.0,0.0,0.0,0.0,0,1,2,-1,-1.3333333333333333,0,8880.0,2880.0,1480.0,480.0,0.3242878054273167,0.007047585487688154,0.028571292517654678,≤ 0
2487,260000.0,1,2,1,28,0,0,0,-1,-1,-1,26303.0,9408.0,5082.0,7732.0,1379.0,-8.0,5030.0,2025.0,7770.0,1385.0,0.0,1775.0,0,2,1,0,-0.5,0,49896.0,17985.0,8316.0,2997.5,0.3604425115738421,0.031984492367337046,0.101164995519248,≤ 0
2488,200000.0,1,2,1,46,1,-1,-1,-1,-1,-1,0.0,552.0,2523.0,2327.0,2308.0,0.0,552.0,2531.0,2327.0,2308.0,0.0,0.0,1,2,1,1,-0.6666666666666666,1,7710.0,7718.0,1285.0,1286.3333333333333,1.0009077940604332,0.006424967875160624,0.0,1 month
2489,110000.0,2,2,1,33,2,2,2,2,2,0,110327.0,112130.0,108533.0,112475.0,108976.0,108385.0,5332.0,0.0,7800.0,0.0,4428.0,3863.0,1,2,1,2,1.6666666666666667,5,660826.0,21423.0,110137.66666666667,3570.5,0.032418469584323886,1.001242412947761,1.0029636094217325,2 months
2490,10000.0,1,2,2,23,0,0,0,0,2,2,5857.0,6722.0,8305.0,9405.0,9100.0,13392.0,1117.0,1700.0,1230.0,0.0,761.0,0.0,0,2,2,2,0.6666666666666666,2,52781.0,4808.0,8796.833333333334,801.3333333333334,0.09109166003561821,0.8795953737959538,0.5856414358564144,2 months
2491,200000.0,1,1,2,30,0,0,2,0,0,2,91936.0,94698.0,77034.0,64886.0,71957.0,66658.0,7500.0,0.0,1500.0,10000.0,2000.0,0.0,0,1,2,2,0.6666666666666666,2,467169.0,21000.0,77861.5,3500.0,0.04495151657854742,0.3893055534722326,0.45967770161149196,2 months
2492,300000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,360.0,980.0,360.0,360.0,360.0,360.0,980.0,360.0,3420.0,1,1,2,-1,-1.0,0,2780.0,5840.0,463.3333333333333,973.3333333333334,2.0999640417116145,0.0015444392963134567,0.0011999960000133334,≤ 0
2493,360000.0,2,1,1,39,-1,-1,-1,-1,-2,-2,7001.0,1224.0,394.0,-6.0,-6.0,2199.0,1224.0,394.0,6.0,0.0,2205.0,401.0,0,1,1,-1,-1.3333333333333333,0,10806.0,4230.0,1801.0,705.0,0.3914129730730082,0.005002763881211441,0.019447168202310548,≤ 0
2494,290000.0,2,2,1,32,0,0,0,0,0,0,78200.0,79726.0,80890.0,81615.0,75661.0,77012.0,3700.0,3600.0,3000.0,3000.0,3000.0,3000.0,0,2,1,0,0.0,0,473104.0,19300.0,78850.66666666667,3216.6666666666665,0.040794326840764734,0.2718979129957023,0.26965424257157733,≤ 0
2495,30000.0,1,3,1,26,1,2,0,0,0,0,30814.0,29551.0,24034.0,21155.0,18413.0,0.0,0.0,1500.0,1150.0,900.0,0.0,0.0,1,3,1,2,0.5,2,123967.0,3550.0,20661.166666666668,591.6666666666666,0.028636422302529684,0.6886825994689066,1.0270990966967768,2 months
2496,300000.0,1,1,1,47,-2,-2,-2,-2,-1,-1,0.0,225.0,4019.0,4509.0,7155.0,5778.0,225.0,4019.0,3860.0,5000.0,5778.0,23978.0,0,1,1,-1,-1.6666666666666667,0,21686.0,42860.0,3614.3333333333335,7143.333333333333,1.976299165398626,0.012047737618652382,0.0,≤ 0
2497,300000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,986.0,2939.0,27754.0,10534.0,1954.0,2140.0,2964.0,27968.0,10597.0,1954.0,2140.0,390.0,0,1,2,-1,-1.0,0,46307.0,46013.0,7717.833333333333,7668.833333333333,0.9936296104344822,0.02572602535769325,0.0032866557111476294,≤ 0
2498,210000.0,2,3,2,45,-2,-2,-1,-1,-2,-2,316.0,312.0,2368.0,316.0,316.0,316.0,312.0,2376.0,316.0,316.0,316.0,8611.0,0,3,2,-1,-1.6666666666666667,0,3944.0,12247.0,657.3333333333334,2041.1666666666667,3.1044359949302915,0.003130143824711946,0.0015047547392631464,≤ 0
2499,50000.0,1,3,1,36,0,0,0,0,0,0,74969.0,76012.0,77330.0,70579.0,63751.0,56977.0,2846.0,2671.0,2396.0,2177.0,2146.0,2055.0,1,3,1,0,0.0,0,419618.0,14291.0,69936.33333333333,2381.8333333333335,0.034057085117690095,1.3986986926928127,1.49935001299974,≤ 0
2500,340000.0,2,1,2,26,0,0,0,0,0,0,337871.0,311076.0,156674.0,129651.0,126192.0,94722.0,11208.0,5000.0,23809.0,4136.0,3600.0,3169.0,0,1,2,0,0.0,0,1156186.0,50922.0,192697.66666666666,8487.0,0.044043048399610096,0.5667561762073249,0.9937353125431984,≤ 0
2501,330000.0,1,1,1,34,0,0,0,0,0,0,138009.0,141253.0,130567.0,128257.0,116988.0,105961.0,7015.0,7000.0,10007.0,6500.0,6600.0,9000.0,1,1,1,0,0.0,0,761035.0,46122.0,126839.16666666667,7687.0,0.06060422897208542,0.3843599463840009,0.41820782361265574,≤ 0
2502,220000.0,2,1,2,28,0,0,0,0,0,0,44109.0,32978.0,30415.0,28038.0,25669.0,16003.0,5000.0,13500.0,14000.0,13500.0,13500.0,15550.0,0,1,2,0,0.0,0,177212.0,75050.0,29535.333333333332,12508.333333333334,0.4235016618419642,0.13425090492012914,0.2004945432066218,≤ 0
2503,100000.0,2,2,2,30,0,0,0,0,-2,-2,23939.0,23572.0,24148.0,0.0,0.0,0.0,1500.0,1011.0,0.0,0.0,0.0,0.0,0,2,2,0,-0.6666666666666666,0,71659.0,2511.0,11943.166666666666,418.5,0.035040468880826126,0.11943047236194304,0.23938760612393875,≤ 0
2504,260000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,1,1,2,-1,-1.0,0,2394.0,2394.0,399.0,399.0,0.9995824634655532,0.001534609482271222,0.001534609482271222,≤ 0
2505,180000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,440.0,30404.0,0.0,880.0,150.0,430.0,30404.0,0.0,880.0,150.0,430.0,747.0,0,2,2,-1,-1.0,0,32304.0,32611.0,5384.0,5435.166666666667,1.009472217922922,0.029910944939194783,0.002444430864272976,≤ 0
2506,200000.0,1,2,1,44,-1,-1,2,0,0,-1,780.0,390.0,1170.0,780.0,0.0,390.0,390.0,780.0,0.0,0.0,390.0,780.0,0,2,1,2,-0.16666666666666666,1,3510.0,2340.0,585.0,390.0,0.6664767872401025,0.0029249853750731246,0.0038999805000974994,2 months
2507,110000.0,2,3,2,41,0,0,0,0,0,0,90599.0,60949.0,62235.0,63499.0,64877.0,66230.0,2213.0,2300.0,2300.0,2400.0,2431.0,8700.0,1,3,2,0,0.0,0,408389.0,20344.0,68064.83333333333,3390.6666666666665,0.04981512769656456,0.6187655869795122,0.8236197852746793,≤ 0
2508,20000.0,1,2,2,48,0,0,0,2,0,0,7186.0,9063.0,10909.0,10440.0,10803.0,11330.0,2000.0,2000.0,0.0,680.0,1000.0,0.0,1,2,2,2,0.3333333333333333,1,59731.0,5680.0,9955.166666666666,946.6666666666666,0.09509140829036362,0.4977334466610003,0.35928203589820507,2 months
2509,60000.0,1,1,2,25,0,0,0,0,0,0,13123.0,14403.0,16150.0,17870.0,19571.0,21235.0,1500.0,2000.0,2000.0,2000.0,2000.0,1000.0,0,1,2,0,0.0,0,102352.0,10500.0,17058.666666666668,1750.0,0.10258614793899544,0.2843063726715666,0.2187130214496425,≤ 0
2510,30000.0,1,3,1,28,2,2,2,2,2,4,23848.0,23873.0,24182.0,26022.0,27462.0,27531.0,700.0,1000.0,2550.0,2013.0,1108.0,0.0,1,3,1,4,2.3333333333333335,6,152918.0,7371.0,25486.333333333332,1228.5,0.04820198928844682,0.8495161272402031,0.7949068364387853,4+ months
2511,30000.0,2,1,2,24,2,2,2,0,0,0,31202.0,32801.0,30092.0,30148.0,30222.0,28949.0,2415.0,0.0,1045.0,915.0,1063.0,409.0,1,1,2,2,1.0,3,183414.0,5847.0,30569.0,974.5,0.031878526838044874,1.0189327022432586,1.0400319989333688,2 months
2512,420000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,38386.0,316.0,9894.0,13811.0,12141.0,11820.0,316.0,9894.0,13811.0,12141.0,11820.0,38800.0,1,1,1,-1,-1.0,0,86368.0,86782.0,14394.666666666666,14463.666666666666,1.0047818082876958,0.034272934270791415,0.09139502048804646,≤ 0
2513,340000.0,1,1,1,34,-1,-1,-1,-1,2,0,332.0,332.0,332.0,142202.0,139245.0,116431.0,332.0,332.0,142402.0,6.0,20032.0,3022.0,1,1,1,2,-0.3333333333333333,1,398874.0,166126.0,66479.0,27687.666666666668,0.41648636790974614,0.19552589551207203,0.0009764677162714228,2 months
